review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
c92cdd7dd544a01aa35137f901669cdf,37e7875cdce5a9e5b3a692971f370151,4,Muito bom.,"Recebi exatamente o que esperava. As demais encomendas de outros vendedores atrasaram, mas esta chegou no prazo.",2018-06-07,2018-06-09 18:44:02
08c9d79ec0eba1d252e3f52f14b8e6a9,e029f708df3cc108b3264558771605c6,5,Bom,"Recomendo ,",2018-06-13,2018-06-13 22:54:44
86c5cfa7fcbde303f704b60a78ced7d6,a6456e781cb962cc3f412b04de4fed7b,5,Entrega perfeita,Muito bom. muito cheiroso.,2018-06-13,2018-06-14 17:29:03
1edd1a85161468a77e5fcb165be9b294,d8e17cc85323061493b16b68a130bcff,5,Ótimo,,2018-06-02,2018-06-02 23:15:37
e12a8d938f3092e010627d001f91d137,b3dca2e199b13ddabab4ed77d79ee9f6,5,,,2018-06-03,2018-06-06 12:41:24
505587fad6e7130f579fe9f02017ede4,64ff87188034c4f3dcd52e63db7d045f,4,,,2018-06-14,2018-06-18 22:53:04
c45811d9f90e22a81155b3a1e4a5c2e8,491f193fc52075598871cfe6f19976d4,5,RECOMENDO SEMPRE!!,O kit mochila patrulha canina é lindo!! Meu netinho vai amar!! Obrigada!!,2018-06-19,2018-06-19 17:44:05
28f275d52ccd8b6614b71430481450fd,7ed1923ef9c8ce180035acd26a2d8eae,5,,,2018-06-21,2018-06-21 20:33:50
ba3e82857e13ba647e843f5a4ade76c1,ebcb12dc163784a4dad2cddb8feb64aa,4,,,2018-06-26,2018-06-26 19:47:07
c3dc53293222872c90de63a9dc56902e,617b248faca8fe758da0640030f82f00,1,,,2018-06-22,2018-06-22 20:59:02
0a3157c8e3e2b8b34dadee70c2174ab2,bb4648eb654b7296660ddcbc2ac64c0f,4,,,2018-06-21,2018-06-22 01:00:54
06f47dacd0575e592bf6a17e922ce6cd,82348f1b5f24ac795fa9320e02c49553,1,não recebi ainda,aqui está descrevendo como entregue só que ate agora não recebi,2018-06-28,2018-06-29 16:34:46
bea8c2d959f0d6da23896d1b37df7b60,a251664f5760915d29631e4ea0a6f66e,5,,,2018-06-06,2018-06-11 20:06:50
cdc5c81bd9377ccbf9cb95f05648c31b,18956b40b774d6384c8539cd61784bd7,5,Recomendo,,2018-06-22,2018-06-24 23:07:08
65b934c20d632fc2df0fd4723464fa78,824d9780d0313771024a0c70fe9dd9a7,3,Erraram na caixa acústica,"Apesar de ter sido entregue rapidamente, substituíram a caixa METEORO pela caixa BORNE. Quando tentei reclamar nas lannister o sistema estaav fora do ar. A guitarra e acessórios estavam corretos.",2018-06-12,2018-06-12 22:36:18
ed1abc8df9e01dae7a468e4a5b73fa2b,4c93b283893b057fe314b13138f01119,5,,,2018-06-24,2018-06-26 21:13:19
