customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
18955e83d337fd6b2def6b18a428ac77,290c77bc529b7ac935b93aa66c333dc3,9790,sao bernardo do campo,SP
5adf08e34b2e993982a47070956c5c65,1175e95fb47ddff9de6b2b06188f7e0d,81560,curitiba,PR
4b7139f34592b3a31687243a302fa75b,9afe194fb833f79e300e37e580171f22,30575,belo horizonte,MG
206f3129c0e4d7d0b9550426023f0a08,21f748a16f4e1688a9014eb3ee6fa325,13412,piracicaba,SP
a3b0fda37bae14cf754877bed475e80c,c9158d089637ab443c78984d20da7fc0,5727,sao paulo,SP
a562ab1e728449e3461829dfe2e36f73,d33eeadf54cb883e79be640f38c32cdc,14860,barrinha,SP
a9b0d1c26105279e1b8edc63d06bd668,3d49f4455a3947c8dd7e972b3ad8cb76,5017,sao paulo,SP
4c7241af24b5344cb01fe687643de4fe,b157c176c3fe04914fde33f2dc8b878a,60336,fortaleza,CE
f6529ffebe6b3440d45d89604a4239ac,e5dbefdfdf3eff75c8e6cd655f128279,26272,nova iguacu,RJ
a6c49eaa9ed575df1a3476b20668ab3b,113bdaf5255ce5a458057ebf9975befb,37589,silvianopolis,MG
8df178ced93d8d488dfceefc8f619d9a,0b48151c4ac827afeee06ce2d77cc343,6401,barueri,SP
666bc6ad016f3a24ccc0d0bcd878f8ee,a4813c3f53f0652da225d8410cc615a0,95770,feliz,RS
9d46b89032f34a48706407829dbb55b5,8dc17b53543ee0ff19970896cfc6c750,79130,rio brilhante,MS
4ad966e1eefc576c04159e46a8e38b20,b73b575cfe44692948a64dbdd55703f2,6719,cotia,SP
6b4a545e81c747a0f12ec50d9f725d63,533959cf0ee1554e269d8cc79f12a7d1,18900,santa cruz do rio pardo,SP
67a28655b804d6a418964f3dd4e214bc,d10582c312d1c3a03ed8ea136273c54d,29101,vila velha,ES
ccb8e120e8af0bbf5a1daa2f21984d7b,97dc91f9e896442f6ac9650bb2a9b594,13053,campinas,SP
ee639599beb251bdf7ac32b18eafcfaa,5aa54d66adf169b992129dd4456b048a,23860,mangaratiba,RJ
895f2539c30e6bac09c33029e98cfbbd,5bd72a5ba72683010f8385cff8bb92fd,72220,brasilia,DF
3db09129454f368874d3f18bb83c7d64,0f6371fc9c2e78818a6e7aa33022a506,18120,mairinque,SP
c85bcc5a4c098769d6bbab6b77f61cb8,9065001c21c6240da6fa642651772e60,20240,rio de janeiro,RJ
e1fb3bd29f0cc22b821938d2853e4cd5,dcdaced133f33e9651ddfe73b2350156,3105,sao paulo,SP
620c2e659b5d119813362bfe4bbe8634,23e5f7d84dad8339f627d75ac90e2d43,7251,guarulhos,SP
b83aa8732c6dcaf653e111d52ebc91f1,42d2b957a53f0240c81dee35a2463059,74423,goiania,GO
3ba47b09546c2da91ef141efce2d5888,b8c37ee810b38c416022e1c9f51e740c,32140,contagem,MG
34d7728944672ccbbe70d07c7e9cb4f2,abbc371b080d0e55bc3f40c244b1172e,30240,belo horizonte,MG
5b533feffa09f8c775d66d19cd20538b,ad91c910f921bc5d7b7cb140cd0d2c2a,99150,marau,RS
32a49c42e4bc78e6453e53c6719f6196,26c62200e28fe391637570bea7abd9c5,20550,rio de janeiro,RJ
7d81b5f1ff0e0a22a9496943f1df6cbd,2aa9325eab1676f4d62830f004d67a34,12233,sao jose dos campos,SP
9cec617fc8c3c3bce39b8133c29efad9,fa2f184ba76dabae9b5cd4c5f711b228,52120,recife,PE
02f615f19af07c54a0d4653308f6674b,661bcc412eb64f26a12a5c0c46cbb449,88058,florianopolis,SC
f9498c1d633509de995d09aeee4f67c9,374026021639ada6e97c12b31a997a64,58407,campina grande,PB
ce303f783b5f596243cf7100d6b848a6,8961b4ca2c5aceb7a78ea72c6e0c840a,6056,osasco,SP
4fcb81008b393431f4da5ee341b186bf,3fc63a1cff1beeaf62fff26f695de143,9321,maua,SP
079da973ecd0fb654da4ffdb946c9ea1,527c6fbbe85cdf78ff1645e0a71e266f,1455,sao paulo,SP
151260cb5d9b3c220d0af50c81c329a9,3420ecc1371e17140c73a1dd148b7390,88052,florianopolis,SC
3ec01ba0003c6a5bdea2b11f450c05dd,1aecc1804f168ed275ad536517843133,32260,contagem,MG
256af5f66a15afc03fb926c9bba1a671,4cbdc0f2029c78a012c400623a82e55f,55565,sao jose da coroa grande,PE
c7a3d38f91df1c3b930e3c8ac667868c,223ab530d4126650969ce8bc7370a21b,16700,guararapes,SP
be4ff2f8c48c87270bf96c870b2f7a23,5b424d5287408acfeb03ad7fed722545,95170,farroupilha,RS
55d8e8aba4258ddc9839acd2c718b886,2d4df3b94e4c56fb47d7fc7ec065a612,4617,sao paulo,SP
cbb626598bec148e34d513bae9280e8e,1c68b10c39678b2f8a7354ae67c44ef3,14745,terra roxa,SP
b8e0b0edff2de6181d492311d927769e,af4d3cd0b29b208c971ff6ad78b41b79,22775,rio de janeiro,RJ
85968af43705828acf7ef9fc0a61d1b3,2b1ff9585b05c73232a93e5440697094,72210,brasilia,DF
5e7aa73120cbc53fa49f21b2179ac0d7,cd8738980c3332339baf3e92dd5cb071,23810,itaguai,RJ
359a6a601e39e02fa99b31f11f104594,31a5a2b6f59607a0c7ba435e40316362,96211,rio grande,RS
